Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/reward_ctrl Max,eval/env_infos/final/reward_ctrl Mean,eval/env_infos/final/reward_ctrl Min,eval/env_infos/final/reward_ctrl Std,eval/env_infos/final/reward_dist Max,eval/env_infos/final/reward_dist Mean,eval/env_infos/final/reward_dist Min,eval/env_infos/final/reward_dist Std,eval/env_infos/initial/reward_ctrl Max,eval/env_infos/initial/reward_ctrl Mean,eval/env_infos/initial/reward_ctrl Min,eval/env_infos/initial/reward_ctrl Std,eval/env_infos/initial/reward_dist Max,eval/env_infos/initial/reward_dist Mean,eval/env_infos/initial/reward_dist Min,eval/env_infos/initial/reward_dist Std,eval/env_infos/reward_ctrl Max,eval/env_infos/reward_ctrl Mean,eval/env_infos/reward_ctrl Min,eval/env_infos/reward_ctrl Std,eval/env_infos/reward_dist Max,eval/env_infos/reward_dist Mean,eval/env_infos/reward_dist Min,eval/env_infos/reward_dist Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/reward_ctrl Max,expl/env_infos/final/reward_ctrl Mean,expl/env_infos/final/reward_ctrl Min,expl/env_infos/final/reward_ctrl Std,expl/env_infos/final/reward_dist Max,expl/env_infos/final/reward_dist Mean,expl/env_infos/final/reward_dist Min,expl/env_infos/final/reward_dist Std,expl/env_infos/initial/reward_ctrl Max,expl/env_infos/initial/reward_ctrl Mean,expl/env_infos/initial/reward_ctrl Min,expl/env_infos/initial/reward_ctrl Std,expl/env_infos/initial/reward_dist Max,expl/env_infos/initial/reward_dist Mean,expl/env_infos/initial/reward_dist Min,expl/env_infos/initial/reward_dist Std,expl/env_infos/reward_ctrl Max,expl/env_infos/reward_ctrl Mean,expl/env_infos/reward_ctrl Min,expl/env_infos/reward_ctrl Std,expl/env_infos/reward_dist Max,expl/env_infos/reward_dist Mean,expl/env_infos/reward_dist Min,expl/env_infos/reward_dist Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
349,349,0.0010689634,-0.0019544116,-0.0077463123,0.0028921978,-234.38061546015098,5,-195.93746939698732,-234.38061546015098,-294.30274478611335,35.70094848643893,-0.1959374693969844,-0.23438061546015207,-0.29430274478611335,0.03570094848643943,-3.5003377e-06,-2.4369105e-05,-9.5617506e-05,3.5677174e-05,-0.19592827639461438,-0.23435624635624888,-0.29429924444841543,0.03571947387797081,-3.5003377e-06,-2.4369105e-05,-9.5617506e-05,3.5677174e-05,-0.19592827639461438,-0.23435624635624888,-0.29429924444841543,0.03571947387797081,-3.5003377e-06,-2.4369103e-05,-9.5617506e-05,3.5677174e-05,-0.19592827639461438,-0.2343562463562489,-0.29429924444841543,0.0357194738779708,1750,1750000,1000,1000.0,1000,0.0,0.26844844,-0.0012695232,-0.25176227,0.08488488,-157.04109597623233,1,-157.04109597623233,-157.04109597623233,-157.04109597623233,0.0,-0.1426351669971222,-0.15704109597623342,-0.23143740685837422,0.013802213900024202,-0.0065449155,-0.0065449155,-0.0065449155,0.0,-0.14262698533194218,-0.14262698533194218,-0.14262698533194218,0.0,-0.03626017,-0.03626017,-0.03626017,0.0,-0.14262698533194218,-0.14262698533194218,-0.14262698533194218,0.0,-8.181665e-06,-0.01441411,-0.08881042,0.0138022145,-0.14262698533194218,-0.1426269853319422,-0.14262698533194218,2.7755575615628914e-17,351,351000,1000,1000.0,1000,0.0,351000,0.005810784175992012,28.270082623232156,3.87276021996513,1.3173062070272863,0.018412828911095858,23.050673183286563,0.005066317971795797,8716.541436556028,5.308189429342747e-05,0.015985623002052307,-0.3689543604850769,3.0651658,1.9107957,-4.9751215,1.106455,28.884184,-7.5961275,-28.834385,-45.30102,8.215203,-7.596114,-28.840641,-45.32155,8.217717,-7.6133423,-28.863363,-45.332294,8.219508,8.0096775e-05,0.00089817174,350000,0.010202664,-0.00045543414,-0.012572693,0.002405747,-2.3586237,-2.4158216,-2.506742,0.020750757,0.09455026,0.08931311,0.08153344,0.0018447116
350,350,0.0044006566,-0.00096894015,-0.0056730052,0.0034049116,-114.22358120933862,5,-29.30264927522238,-114.22358120933862,-228.15698554396087,84.53672260397609,-0.029302649275221755,-0.11422358120933745,-0.22815698554395836,0.08453672260397503,-4.1736807e-06,-2.5064339e-05,-5.787777e-05,1.8724246e-05,-0.029272563497896316,-0.11419851687004008,-0.22809910777496312,0.08452918805183564,-4.1736807e-06,-2.5064339e-05,-5.787777e-05,1.8724246e-05,-0.029272563497896316,-0.11419851687004008,-0.22809910777496312,0.08452918805183564,-4.1736807e-06,-2.5064337e-05,-5.787777e-05,1.8724248e-05,-0.029272563497896316,-0.11419851687004007,-0.22809910777496312,0.08452918805183565,1755,1755000,1000,1000.0,1000,0.0,0.27284378,-0.002472073,-0.31221938,0.088533916,-213.45684650009352,1,-213.45684650009352,-213.45684650009352,-213.45684650009352,0.0,-0.19777313188257362,-0.21345684650009614,-0.3076279251654942,0.01510935007879375,-0.014714852,-0.014714852,-0.014714852,0.0,-0.19776811588605236,-0.19776811588605236,-0.19776811588605236,0.0,-0.005311311,-0.005311311,-0.005311311,0.0,-0.19776811588605236,-0.19776811588605236,-0.19776811588605236,0.0,-5.0159965e-06,-0.01568873,-0.10985981,0.01510935,-0.19776811588605236,-0.1977681158860523,-0.19776811588605236,5.551115123125783e-17,352,352000,1000,1000.0,1000,0.0,352000,0.006485107121989131,27.148465018020943,4.5163754830136895,1.0236138477921486,0.018993150908499956,21.576419989112765,0.0065312490332871675,8744.096413890133,4.619103856384754e-05,0.01597672328352928,-0.1290443241596222,3.0029502,1.9688044,-3.744523,1.0105366,28.908363,-6.141366,-28.880775,-45.32142,8.953546,-6.130264,-28.893795,-45.3397,8.9536295,-6.1253233,-28.888714,-45.331158,8.9552,0.00020446493,0.00010165475,351000,0.011432442,-0.0035281703,-0.0090718465,0.0024395844,-2.3519454,-2.4068313,-2.4815497,0.020918006,0.09518381,0.09012005,0.083613545,0.0018819013
351,351,0.0067284857,-3.8211234e-05,-0.004106984,0.0030026706,-196.0267664021031,5,-100.34875255021795,-196.0267664021031,-300.52816066273783,88.27008285074565,-0.10034875255021733,-0.19602676640210476,-0.3005281606627427,0.08827008285074708,-1.9237724e-07,-1.8035116e-05,-5.6988243e-05,2.0305404e-05,-0.10029176430705819,-0.19600873128651147,-0.3005100036669496,0.08827664114618691,-1.9237724e-07,-1.8035116e-05,-5.6988243e-05,2.0305404e-05,-0.10029176430705819,-0.19600873128651147,-0.3005100036669496,0.08827664114618691,-1.9237724e-07,-1.8035114e-05,-5.6988243e-05,2.0305404e-05,-0.10029176430705819,-0.19600873128651147,-0.3005100036669496,0.08827664114618691,1760,1760000,1000,1000.0,1000,0.0,0.3331828,-0.0016976987,-0.32146037,0.09313531,-273.986629810498,1,-273.986629810498,-273.986629810498,-273.986629810498,0.0,-0.25664519881406295,-0.27398662981050026,-0.3906229593766925,0.017838657670686466,-0.0074005323,-0.0074005323,-0.0074005323,0.0,-0.25663249278199646,-0.25663249278199646,-0.25663249278199646,0.0,-0.026722161,-0.026722161,-0.026722161,0.0,-0.25663249278199646,-0.25663249278199646,-0.25663249278199646,0.0,-1.2706032e-05,-0.017354136,-0.13399047,0.017838657,-0.25663249278199646,-0.2566324927819964,-0.25663249278199646,5.551115123125783e-17,353,353000,1000,1000.0,1000,0.0,353000,0.0065161180682480335,27.62093936605379,4.324337824946269,0.9144222671166062,0.019099700031802058,22.351704511791468,0.004812873201444745,8772.11466643354,4.6070897951722145e-05,0.016019145026803017,-0.10875222831964493,3.04706,1.973693,-1.9162401,0.96694607,29.56581,-6.1092277,-29.53369,-45.5536,9.2249565,-6.114775,-29.541859,-45.561684,9.225552,-6.1064215,-29.527216,-45.549934,9.225398,0.00010052035,6.112646e-05,352000,0.011778986,-0.00019370929,-0.007739889,0.002483162,-2.338604,-2.3902683,-2.4718342,0.024178471,0.096462205,0.0916318,0.08442986,0.0022046366
352,352,0.0052261134,0.0019806277,-0.0011511431,0.0018037718,-287.0611670921334,5,-163.545366836101,-287.0611670921334,-343.21048519185246,63.24679894421706,-0.1635453668360975,-0.2870611670921335,-0.3432104851918554,0.06324679894421904,-4.3025902e-06,-1.4352985e-05,-3.276505e-05,1.0075135e-05,-0.16351260178742505,-0.2870468141084985,-0.34319428807892804,0.06325495422024663,-4.3025902e-06,-1.4352985e-05,-3.276505e-05,1.0075135e-05,-0.16351260178742505,-0.2870468141084985,-0.34319428807892804,0.06325495422024663,-4.3025902e-06,-1.4352981e-05,-3.276505e-05,1.0075135e-05,-0.16351260178742505,-0.2870468141084984,-0.34319428807892804,0.06325495422024663,1765,1765000,1000,1000.0,1000,0.0,0.29341078,0.0042056874,-0.24337502,0.08631664,-386.8420589569782,1,-386.8420589569782,-386.8420589569782,-386.8420589569782,0.0,-0.37190585872092286,-0.38684205895696955,-0.45898443728752725,0.014205419518230561,-0.004234648,-0.004234648,-0.004234648,0.0,-0.3719055604941427,-0.3719055604941427,-0.3719055604941427,0.0,-0.00782565,-0.00782565,-0.00782565,0.0,-0.3719055604941427,-0.3719055604941427,-0.3719055604941427,0.0,-2.9822678e-07,-0.014936498,-0.08707888,0.014205419,-0.3719055604941427,-0.3719055604941426,-0.3719055604941427,1.1102230246251565e-16,354,354000,1000,1000.0,1000,0.0,354000,0.0064691901206970215,28.451487966813147,4.767334607196972,1.012938868952915,0.03202350693754852,22.627876437501982,0.004799452144652605,8800.975747284014,4.590395838022232e-05,0.016010791063308716,-0.17146603763103485,2.9872708,1.9585279,-3.2606416,0.96484923,28.710915,-6.1576014,-28.685608,-45.312553,9.193393,-6.1565866,-28.67909,-45.307983,9.1932955,-6.1500883,-28.679958,-45.302162,9.193502,6.3407635e-05,5.0204086e-05,353000,0.016408639,0.0016442109,-0.008997134,0.0023944618,-2.3223984,-2.3972263,-2.4578705,0.02121421,0.09803817,0.09099038,0.08561708,0.0019305364
353,353,0.0018668805,-0.0018522904,-0.0056732735,0.0022165652,-271.8065948326731,5,-168.03091946826294,-271.8065948326731,-369.51724113697503,64.6751787921747,-0.16803091946826137,-0.27180659483267267,-0.3695172411369725,0.0646751787921748,-1.7164439e-06,-1.6688346e-05,-3.6964288e-05,1.2024098e-05,-0.16802920302438545,-0.2717899064863774,-0.36948027684939855,0.06466472683711215,-1.7164439e-06,-1.6688346e-05,-3.6964288e-05,1.2024098e-05,-0.16802920302438545,-0.2717899064863774,-0.36948027684939855,0.06466472683711215,-1.7164439e-06,-1.6688344e-05,-3.6964288e-05,1.20240975e-05,-0.16802920302438545,-0.2717899064863774,-0.36948027684939855,0.06466472683711215,1770,1770000,1000,1000.0,1000,0.0,0.31416258,-0.005605492,-0.28357103,0.09082479,-186.48171077043366,1,-186.48171077043366,-186.48171077043366,-186.48171077043366,0.0,-0.16992557612209863,-0.18648171077043502,-0.28967969602288873,0.015550987255133895,-0.029904427,-0.029904427,-0.029904427,0.0,-0.1699205834263769,-0.1699205834263769,-0.1699205834263769,0.0,-0.00376557,-0.00376557,-0.00376557,0.0,-0.1699205834263769,-0.1699205834263769,-0.1699205834263769,0.0,-4.9926957e-06,-0.016561126,-0.11975911,0.015550988,-0.1699205834263769,-0.1699205834263769,-0.1699205834263769,0.0,355,355000,1000,1000.0,1000,0.0,355000,0.006100688828155398,28.03350773314014,4.914929090999067,1.1983174418564886,0.020477090030908585,21.887979304417968,0.005655257031321526,8829.406232338864,4.885997623205185e-05,0.016008377075195312,-0.12740585207939148,3.0262938,1.9691858,-2.8758745,1.079197,28.874943,-9.079453,-28.81462,-45.262184,8.239324,-9.109927,-28.845415,-45.301758,8.242388,-9.081528,-28.817303,-45.26741,8.240006,0.0010664366,3.8279028e-05,354000,0.0063904943,-0.002687302,-0.014422939,0.0023904624,-2.3132265,-2.3947525,-2.4770665,0.024262983,0.098941505,0.091221996,0.08398925,0.0022031886
354,354,0.0019062023,-0.0013834652,-0.0042651193,0.0015469583,-281.84096684990993,5,-111.09836982625156,-281.84096684990993,-387.2011116068998,98.69985812665962,-0.11109836982625176,-0.28184096684991167,-0.3872011116069041,0.09869985812666122,-3.6334766e-06,-8.614106e-06,-1.8489554e-05,5.16821e-06,-0.11109473634967082,-0.28183235274342044,-0.3871940991112604,0.09869976681000184,-3.6334766e-06,-8.614106e-06,-1.8489554e-05,5.16821e-06,-0.11109473634967082,-0.28183235274342044,-0.3871940991112604,0.09869976681000184,-3.6334766e-06,-8.614106e-06,-1.8489554e-05,5.16821e-06,-0.11109473634967082,-0.28183235274342044,-0.3871940991112604,0.09869976681000184,1775,1775000,1000,1000.0,1000,0.0,0.27888653,-0.0051354743,-0.31589708,0.090003006,-150.58248565099854,1,-150.58248565099854,-150.58248565099854,-150.58248565099854,0.0,-0.13433462266468035,-0.15058248565099752,-0.25398082461990035,0.015317682356006765,-0.0033540595,-0.0033540595,-0.0033540595,0.0,-0.13432865765727678,-0.13432865765727678,-0.13432865765727678,0.0,-0.036064222,-0.036064222,-0.036064222,0.0,-0.13432865765727678,-0.13432865765727678,-0.13432865765727678,0.0,-5.9650074e-06,-0.016253827,-0.11965217,0.015317682,-0.13432865765727678,-0.13432865765727683,-0.13432865765727678,5.551115123125783e-17,356,356000,1000,1000.0,1000,0.0,356000,0.0058400798588991165,27.933611842570826,4.4817942071240395,1.347542773000896,0.02067479002289474,22.07265169546008,0.005060384050011635,8857.743067966076,4.791305400431156e-05,0.01602136716246605,-0.22555331885814667,3.0930471,1.9454373,-2.479663,1.0758616,28.691046,-6.113301,-28.664545,-44.229572,8.87699,-6.112954,-28.663416,-44.23252,8.875981,-6.1191196,-28.67157,-44.239132,8.878173,2.8674234e-05,7.458138e-05,355000,0.007667963,-0.0019182715,-0.01754653,0.0024601023,-2.3697124,-2.4283109,-2.4913669,0.022212598,0.09350762,0.088207394,0.082796715,0.001955149
355,355,0.0016959086,-0.0013150201,-0.004893463,0.0021092254,-162.25040666103268,5,-54.05497312744203,-162.25040666103268,-315.10853010661333,93.18567304247559,-0.05405497312744126,-0.16225040666103296,-0.3151085301066147,0.09318567304247659,-2.3265789e-06,-1.2356208e-05,-2.5359586e-05,8.64826e-06,-0.05403931656905195,-0.1622380504535525,-0.31509324027467905,0.0931844238003242,-2.3265789e-06,-1.2356208e-05,-2.5359586e-05,8.64826e-06,-0.05403931656905195,-0.1622380504535525,-0.31509324027467905,0.0931844238003242,-2.3265789e-06,-1.2356209e-05,-2.5359586e-05,8.64826e-06,-0.05403931656905195,-0.16223805045355247,-0.31509324027467905,0.0931844238003242,1780,1780000,1000,1000.0,1000,0.0,0.29956046,-0.008950645,-0.3474203,0.08951311,-167.66682833185962,1,-167.66682833185962,-167.66682833185962,-167.66682833185962,0.0,-0.15149504623500332,-0.16766682833186206,-0.2791259032763709,0.016281912114267202,-0.0025344593,-0.0025344593,-0.0025344593,0.0,-0.15148140910045993,-0.15148140910045993,-0.15148140910045993,0.0,-0.0063209287,-0.0063209287,-0.0063209287,0.0,-0.15148140910045993,-0.15148140910045993,-0.15148140910045993,0.0,-1.36371345e-05,-0.01618542,-0.1276445,0.016281912,-0.15148140910045993,-0.15148140910045993,-0.15148140910045993,0.0,357,357000,1000,1000.0,1000,0.0,357000,0.006101454142481089,27.544154474977404,4.7254474479705095,0.9530326391104609,0.02005545492284,21.8344475266058,0.0050245041493326426,8885.68380077323,4.5448075979948044e-05,0.016031401231884956,-0.3005950450897217,3.0059755,1.927273,-2.1503217,0.96532154,30.022675,-6.297986,-30.011692,-45.58276,8.676352,-6.302974,-30.011833,-45.58431,8.675964,-6.296162,-30.010214,-45.576706,8.677185,2.6341912e-05,2.9320692e-05,356000,0.010883378,-0.00025284366,-0.01279938,0.0024005482,-2.3463168,-2.4076138,-2.4683757,0.021035051,0.09572107,0.09004975,0.08472236,0.0018886422
356,356,0.0032493186,0.0005949856,-0.0017947849,0.0017688803,-194.3274954845811,5,-103.09178019585794,-194.3274954845811,-266.13251433658337,53.44978843575916,-0.10309178019585984,-0.1943274954845799,-0.2661325143365797,0.05344978843575755,-1.9892188e-06,-6.965901e-06,-1.2653296e-05,3.420619e-06,-0.10308589484336649,-0.19432052958430518,-0.26612508660521816,0.053449310337861225,-1.9892188e-06,-6.965901e-06,-1.2653296e-05,3.420619e-06,-0.10308589484336649,-0.19432052958430518,-0.26612508660521816,0.053449310337861225,-1.9892188e-06,-6.965901e-06,-1.2653296e-05,3.4206187e-06,-0.10308589484336649,-0.19432052958430515,-0.26612508660521816,0.053449310337861225,1785,1785000,1000,1000.0,1000,0.0,0.31939068,-0.005439707,-0.2939717,0.089860246,-382.859094108185,1,-382.859094108185,-382.859094108185,-382.859094108185,0.0,-0.36666929035659857,-0.382859094108186,-0.5037377245220837,0.01652053630567117,-0.033502847,-0.033502847,-0.033502847,0.0,-0.3666501856836971,-0.3666501856836971,-0.3666501856836971,0.0,-0.0036610716,-0.0036610716,-0.0036610716,0.0,-0.3666501856836971,-0.3666501856836971,-0.3666501856836971,0.0,-1.9104673e-05,-0.016208908,-0.13708754,0.016520536,-0.3666501856836971,-0.366650185683697,-0.3666501856836971,1.1102230246251565e-16,358,358000,1000,1000.0,1000,0.0,358000,0.0065171439200639725,29.254411398200318,4.918621455086395,1.1570419010240585,0.020631405990570784,23.146480079041794,0.005070041166618466,8915.331347041065,4.937197081744671e-05,0.016031263396143913,0.42621979117393494,3.0196915,2.1031208,-3.5797675,0.9490637,28.43802,-6.1275105,-28.422668,-45.291626,8.970871,-6.1341033,-28.423016,-45.29054,8.971447,-6.121109,-28.412601,-45.290375,8.971066,4.9629096e-05,0.00013116423,357000,0.012664252,-0.0009311441,-0.008094652,0.0024054104,-2.346295,-2.4014115,-2.4588912,0.02060153,0.09572315,0.090609185,0.08552974,0.0018632071
357,357,0.002102508,-0.00046449195,-0.0039592325,0.0018546793,-225.27104341479168,5,-26.939647748868314,-225.27104341479168,-364.92007751638647,112.03109617526616,-0.026939647748868114,-0.22527104341479098,-0.36492007751638184,0.11203109617526494,-1.147185e-06,-7.3111523e-06,-1.694383e-05,5.2830023e-06,-0.026935013606425886,-0.2252637322628696,-0.36491893033137884,0.11203195568875299,-1.147185e-06,-7.3111523e-06,-1.694383e-05,5.2830023e-06,-0.026935013606425886,-0.2252637322628696,-0.36491893033137884,0.11203195568875299,-1.147185e-06,-7.311152e-06,-1.694383e-05,5.2830023e-06,-0.026935013606425886,-0.2252637322628696,-0.36491893033137884,0.11203195568875299,1790,1790000,1000,1000.0,1000,0.0,0.28892916,-0.0018871982,-0.29506585,0.085317515,-263.0934937075533,1,-263.0934937075533,-263.0934937075533,-263.0934937075533,0.0,-0.24853287533604318,-0.2630934937075494,-0.3463999124474708,0.015031992262646685,-0.03362246,-0.03362246,-0.03362246,0.0,-0.24852821400834957,-0.24852821400834957,-0.24852821400834957,0.0,-0.006734774,-0.006734774,-0.006734774,0.0,-0.24852821400834957,-0.24852821400834957,-0.24852821400834957,0.0,-4.6613277e-06,-0.01456528,-0.0978717,0.015031992,-0.24852821400834957,-0.24852821400834957,-0.24852821400834957,0.0,359,359000,1000,1000.0,1000,0.0,359000,0.00583756691776216,26.79390818066895,4.682526340009645,1.1553499610163271,0.019941425882279873,20.92517765192315,0.005029232008382678,8942.530667755753,4.6002911403775215e-05,0.01596548967063427,0.3564883768558502,3.0259395,2.086164,-2.7566419,0.9176526,27.855171,-6.113917,-27.838749,-45.604378,8.583254,-6.1037064,-27.824001,-45.571815,8.580052,-6.117355,-27.836994,-45.58505,8.58307,0.0002695245,3.462343e-05,358000,0.012819619,-0.001285199,-0.017141106,0.0029340195,-2.3625875,-2.4191506,-2.4897044,0.02157264,0.09417623,0.08901789,0.082934484,0.0019211604
358,358,0.0029158504,-0.00097154005,-0.0049378234,0.0020316236,-267.56381148270725,5,-193.21675480768658,-267.56381148270725,-374.26269027401315,70.0375543579839,-0.19321675480768802,-0.26756381148270814,-0.3742626902740207,0.07003755435798412,-3.487761e-07,-1.014277e-05,-2.688212e-05,9.571456e-06,-0.19321529998178205,-0.267553668712597,-0.3742501050610494,0.07003694516025064,-3.487761e-07,-1.014277e-05,-2.688212e-05,9.571456e-06,-0.19321529998178205,-0.267553668712597,-0.3742501050610494,0.07003694516025064,-3.487761e-07,-1.0142769e-05,-2.688212e-05,9.571456e-06,-0.19321529998178205,-0.267553668712597,-0.3742501050610494,0.07003694516025065,1795,1795000,1000,1000.0,1000,0.0,0.30670106,0.0023484034,-0.28339097,0.08784869,-326.58246121923753,1,-326.58246121923753,-326.58246121923753,-326.58246121923753,0.0,-0.31113970540312225,-0.3265824612192322,-0.4155972349551867,0.015055047128957595,-0.00095286494,-0.00095286494,-0.00095286494,0.0,-0.31113664536749824,-0.31113664536749824,-0.31113664536749824,0.0,-0.0019243393,-0.0019243393,-0.0019243393,0.0,-0.31113664536749824,-0.31113664536749824,-0.31113664536749824,0.0,-3.0600356e-06,-0.015445816,-0.10446059,0.015055047,-0.31113664536749824,-0.3111366453674983,-0.31113664536749824,5.551115123125783e-17,360,360000,1000,1000.0,1000,0.0,360000,0.006460524862632155,28.691177489235997,4.580238139024004,1.2784814340993762,0.020587434992194176,22.800325149204582,0.005035811103880405,8971.638044293737,4.899594932794571e-05,0.016007233411073685,-0.37018463015556335,3.0981355,1.910469,-2.788343,1.1102978,28.458681,-6.114967,-28.416601,-45.58083,9.468997,-6.129941,-28.432365,-45.596703,9.471243,-6.1210036,-28.416462,-45.5741,9.468762,0.00029045242,1.9119278e-05,359000,0.013452135,-0.0014876048,-0.009245899,0.002363274,-2.353332,-2.416503,-2.490951,0.023362624,0.095051914,0.08925742,0.08283115,0.0020788163
359,359,-5.1254174e-06,-0.0020299733,-0.005447914,0.001424751,-280.0246921769267,5,-151.89341051708698,-280.0246921769267,-399.0440170148881,81.15983543255648,-0.15189341051708358,-0.2800246921769245,-0.399044017014891,0.08115983543255856,-2.6015546e-06,-1.23015225e-05,-3.4842178e-05,1.1613726e-05,-0.15189080896251358,-0.280012390654632,-0.3990333931909087,0.08115607125156539,-2.6015546e-06,-1.23015225e-05,-3.4842178e-05,1.1613726e-05,-0.15189080896251358,-0.280012390654632,-0.3990333931909087,0.08115607125156539,-2.6015546e-06,-1.2301522e-05,-3.4842178e-05,1.1613726e-05,-0.15189080896251358,-0.28001239065463196,-0.3990333931909087,0.08115607125156538,1800,1800000,1000,1000.0,1000,0.0,0.26686406,-0.0035109525,-0.2757688,0.08485219,-365.3997432414399,1,-365.3997432414399,-365.3997432414399,-365.3997432414399,0.0,-0.35102564329763186,-0.3653997432414406,-0.4450152784168465,0.013848630013144974,-0.0060430947,-0.0060430947,-0.0060430947,0.0,-0.35097530182001424,-0.35097530182001424,-0.35097530182001424,0.0,-0.0033480823,-0.0033480823,-0.0033480823,0.0,-0.35097530182001424,-0.35097530182001424,-0.35097530182001424,0.0,-5.0341478e-05,-0.014424441,-0.09403998,0.013848631,-0.35097530182001424,-0.3509753018200143,-0.35097530182001424,5.551115123125783e-17,361,361000,1000,1000.0,1000,0.0,361000,0.005815482931211591,29.221777878003195,4.819696997059509,1.1706031449139118,0.020764679880812764,23.199806430144235,0.005038839066401124,9001.299334167503,5.230400711297989e-05,0.01601429469883442,-0.09014014154672623,3.0383658,1.9781969,-2.4561632,1.0252205,29.140665,-7.5845428,-29.118183,-45.57236,8.623258,-7.5821004,-29.112576,-45.565723,8.621785,-7.5791106,-29.106262,-45.549778,8.621702,5.64585e-05,0.00016279204,360000,0.0055242185,-0.002622992,-0.010457404,0.002065609,-2.3523378,-2.4117627,-2.4938183,0.023972264,0.09514646,0.0896828,0.082594,0.0021384072
360,360,0.0028822494,-0.00015358086,-0.005488005,0.0025090338,-287.88901443344196,5,-201.82655313182917,-287.88901443344196,-377.1397957324506,76.3730861939104,-0.20182655313182607,-0.28788901443344006,-0.3771397957324541,0.07637308619391202,-2.2599575e-06,-1.2637605e-05,-3.0539464e-05,9.688509e-06,-0.20181823565271173,-0.2878763768285717,-0.37713753577499914,0.07636966028276931,-2.2599575e-06,-1.2637605e-05,-3.0539464e-05,9.688509e-06,-0.20181823565271173,-0.2878763768285717,-0.37713753577499914,0.07636966028276931,-2.2599575e-06,-1.2637606e-05,-3.0539464e-05,9.688509e-06,-0.20181823565271173,-0.2878763768285717,-0.37713753577499914,0.07636966028276931,1805,1805000,1000,1000.0,1000,0.0,0.34923005,-0.00016241606,-0.2964485,0.090763904,-226.8157608273778,1,-226.8157608273778,-226.8157608273778,-226.8157608273778,0.0,-0.21036137539846128,-0.2268157608273763,-0.3413581295367843,0.016408462293491445,-0.017691774,-0.017691774,-0.017691774,0.0,-0.21033953562942803,-0.21033953562942803,-0.21033953562942803,0.0,-0.013023402,-0.013023402,-0.013023402,0.0,-0.21033953562942803,-0.21033953562942803,-0.21033953562942803,0.0,-2.1839769e-05,-0.016476227,-0.1310186,0.016408462,-0.21033953562942803,-0.2103395356294281,-0.21033953562942803,5.551115123125783e-17,362,362000,1000,1000.0,1000,0.0,362000,0.0058399520348757505,29.018420218490064,4.878857999108732,1.124204529216513,0.020113958977162838,22.98427797295153,0.0050688202027231455,9030.720267660916,5.698599852621555e-05,0.016039155423641205,-0.03455224633216858,3.0373678,1.9916396,-3.4463592,0.9058539,28.196398,-7.57679,-28.177002,-45.26321,8.787251,-7.571742,-28.181206,-45.26935,8.788138,-7.56948,-28.168203,-45.253765,8.786459,4.7687503e-05,0.00010096515,361000,0.009609374,-0.0011544705,-0.010809112,0.0026388995,-2.3514109,-2.402125,-2.4600916,0.01977277,0.09523471,0.09054306,0.08542713,0.0017871214
